Aperture Basic Info,,,,,Detector Frame,,,,Science Frame,,,,,,V-Frame,,Frame Relationships,,,,,,Vertices,,,,,,,,,
InstrName,AperName,DDCName,AperType,AperShape,XDetSize,YDetSize,XDetRef,YDetRef,XSciSize,YSciSize,XSciRef,YSciRef,XSciScale,YSciScale,V2Ref,V3Ref,V3IdlYAngle,VIdlParity,DetSciYAngle,DetSciParity,V3SciXAngle,V3SciYAngle,XIdlVert1,XIdlVert2,XIdlVert3,XIdlVert4,YIdlVert1,YIdlVert2,YIdlVert3,YIdlVert4,UseAfterDate,Comment
NIRCAM,NRCA4_MASKSWB_NARROW,NRC_MASKSWB,SUBARRAY,QUAD,2048,2048,227.5,542,640,640,68.50,321.00,0.03071002,0.03081656,75.335603,-404.680094,-0.152205,-1,180.0,-1,-90.162001,-0.152205,-2.0938,17.6083,17.5503,-2.0868,-9.8822,-9.8716,9.8771,9.8384,2014-01-01,
NIRCAM,NRCA5_MASKLWB_F250M,NRC_MASKLWB,SUBARRAY,QUAD,2048,2048,331.6,1667,320,320,266.40,160.00,0.06268584,0.06287703,40.601437,-405.392562,0.406873,-1,0.0,-1,-89.533593,0.406873,-16.6736,3.3970,3.3867,-16.6222,-10.0120,-10.0341,10.0941,10.0801,2014-01-01,
NIRCAM,NRCA5_MASKLWB_F300M,NRC_MASKLWB,SUBARRAY,QUAD,2048,2048,356.3,1667,320,320,241.70,160.00,0.06266939,0.06286782,42.149524,-405.404937,0.393364,-1,0.0,-1,-89.550454,0.393364,-15.1231,4.9475,4.9324,-15.0764,-10.0142,-10.0315,10.0966,10.0780,2014-01-01,
NIRCAM,NRCA5_MASKLWB_F277W,NRC_MASKLWB,SUBARRAY,QUAD,2048,2048,356.4,1667,320,320,241.60,160.00,0.06266932,0.06286778,42.155790,-405.404986,0.393310,-1,0.0,-1,-89.550522,0.393310,-15.1168,4.9538,4.9387,-15.0702,-10.0142,-10.0315,10.0966,10.0780,2014-01-01,
NIRCAM,NRCA5_MASKLWB_F335M,NRC_MASKLWB,SUBARRAY,QUAD,2048,2048,364.3,1667,320,320,233.70,160.00,0.06266416,0.06286486,42.650842,-405.408846,0.388985,-1,0.0,-1,-89.555908,0.388985,-14.6210,5.4496,5.4330,-14.5759,-10.0148,-10.0306,10.0975,10.0773,2014-01-01,
NIRCAM,NRCA5_MASKLWB_F360M,NRC_MASKLWB,SUBARRAY,QUAD,2048,2048,387.8,1667,320,320,210.20,160.00,0.06264904,0.06285627,44.123229,-405.420053,0.376108,-1,0.0,-1,-89.571912,0.376108,-13.1463,6.9243,6.9031,-13.1057,-10.0165,-10.0279,10.1003,10.0756,2014-01-01,
NIRCAM,NRCA5_MASKLWB_F356W,NRC_MASKLWB,SUBARRAY,QUAD,2048,2048,396.7,1667,320,320,201.30,160.00,0.06264342,0.06285305,44.680765,-405.424189,0.371226,-1,0.0,-1,-89.577966,0.371226,-12.5878,7.4827,7.4598,-12.5490,-10.0171,-10.0267,10.1014,10.0750,2014-01-01,
NIRCAM,NRCA5_MASKLWB_F410M,NRC_MASKLWB,SUBARRAY,QUAD,2048,2048,411.4,1667,320,320,186.60,160.00,0.06263426,0.06284777,45.601532,-405.430891,0.363159,-1,0.0,-1,-89.587958,0.363159,-11.6656,8.4049,8.3792,-11.6296,-10.0180,-10.0248,10.1033,10.0741,2014-01-01,
NIRCAM,NRCA5_MASKLWB_F430M,NRC_MASKLWB,SUBARRAY,QUAD,2048,2048,421,1667,320,320,177.00,160.00,0.06262835,0.06284435,46.202777,-405.435181,0.357887,-1,0.0,-1,-89.594477,0.357887,-11.0634,9.0071,8.9795,-11.0293,-10.0186,-10.0235,10.1046,10.0736,2014-01-01,
NIRCAM,NRCA5_MASKLWB_F460M,NRC_MASKLWB,SUBARRAY,QUAD,2048,2048,438.5,1667,320,320,159.50,160.00,0.06261775,0.06283818,47.298653,-405.442824,0.348270,-1,0.0,-1,-89.606351,0.348270,-9.9658,10.1046,10.0737,-9.9351,-10.0194,-10.0210,10.1071,10.0727,2014-01-01,
NIRCAM,NRCA5_MASKLWB_F480M,NRC_MASKLWB,SUBARRAY,QUAD,2048,2048,446.5,1667,320,320,151.50,160.00,0.06261298,0.06283537,47.799564,-405.446242,0.343871,-1,0.0,-1,-89.611774,0.343871,-9.4642,10.6063,10.5738,-9.4349,-10.0198,-10.0198,10.1082,10.0723,2014-01-01,
NIRCAM,NRCA5_MASKLWB_F444W,NRC_MASKLWB,SUBARRAY,QUAD,2048,2048,446.3,1667,320,320,151.70,160.00,0.06261310,0.06283544,47.787042,-405.446157,0.343981,-1,0.0,-1,-89.611638,0.343981,-9.4767,10.5938,10.5613,-9.4474,-10.0198,-10.0199,10.1082,10.0723,2014-01-01,
NIRCAM,NRCA5_MASKLWB_NARROW,NRC_MASKLWB,SUBARRAY,QUAD,2048,2048,310,1667,320,320,288.00,160,0.06270058,0.06288522,39.247310,-405.381364,0.418670,-1,0.0,-1,-89.518822,0.418670,-18.0299,2.0407,2.0346,-17.9743,-10.0099,-10.0361,10.0921,10.0823,2014-01-01,
NIRCAM,NRCA2_FULL_MASK210R,NRC_MASK210R,FULLSCA,QUAD,2048,2048,743.5,571,2048,2048,743.50,1478.00,0.03068933,0.03078133,127.227171,-405.244787,-0.237364,-1,180.0,-1,-90.324037,-0.237364,-23.0729,40.3246,39.9371,-22.7597,-45.5524,-45.6743,17.6593,17.6153,2014-01-01,
NIRCAM,NRCA5_FULL_MASK335R,NRC_MASK335R,FULLSCA,QUAD,2048,2048,1403,1667,2048,2048,646.00,1667.00,0.06232222,0.06259829,107.506865,-405.517141,-0.186639,-1,0.0,-1,-90.251910,-0.186639,-41.4305,89.2045,87.3722,-40.1327,-105.1752,-105.6264,24.6082,24.0323,2014-01-01,
NIRCAM,NRCA5_FULL_MASK430R,NRC_MASK430R,FULLSCA,QUAD,2048,2048,1078,1673,2048,2048,971.00,1673.00,0.06235799,0.06265496,87.247414,-405.191767,-0.005397,-1,0.0,-1,-90.033286,-0.005397,-62.0344,68.5596,67.1837,-60.3115,-105.3949,-106.1814,24.0159,23.8271,2014-01-01,
NIRCAM,NRCA4_FULL_MASKSWB,NRC_MASKSWB,FULLSCA,QUAD,2048,2048,479,541,2048,2048,479.00,1508.00,0.03073167,0.03083315,67.609337,-404.665620,-0.078027,-1,180.0,-1,-90.080452,-0.078027,-14.8645,48.7471,48.2485,-14.6611,-46.6131,-46.6579,16.9335,16.6501,2014-01-01,
NIRCAM,NRCA4_FULL_MASKSWB_F182M,NRC_MASKSWB,FULLSCA,QUAD,2048,2048,422,542,2048,2048,422.00,1507.00,0.03072659,0.03082939,69.360941,-404.693707,-0.094875,-1,180.0,-1,-90.099066,-0.094875,-13.0989,50.5123,49.9944,-12.9144,-46.5862,-46.6130,16.9782,16.6767,2014-01-01,
NIRCAM,NRCA4_FULL_MASKSWB_F187N,NRC_MASKSWB,FULLSCA,QUAD,2048,2048,430.9,542,2048,2048,430.90,1507.00,0.03072740,0.03083000,69.087471,-404.694173,-0.092255,-1,180.0,-1,-90.096181,-0.092255,-13.3746,50.2367,49.7218,-13.1871,-46.5856,-46.6152,16.9760,16.6774,2014-01-01,
NIRCAM,NRCA4_FULL_MASKSWB_F210M,NRC_MASKSWB,FULLSCA,QUAD,2048,2048,477.7,542,2048,2048,477.70,1507.00,0.03073171,0.03083320,67.649330,-404.696396,-0.078479,-1,180.0,-1,-90.081002,-0.078479,-14.8241,48.7874,48.2883,-14.6213,-46.5824,-46.6267,16.9647,16.6808,2014-01-01,
NIRCAM,NRCA4_FULL_MASKSWB_F212N,NRC_MASKSWB,FULLSCA,QUAD,2048,2048,484.6,542,2048,2048,484.60,1507.00,0.03073235,0.03083368,67.437279,-404.696692,-0.076448,-1,180.0,-1,-90.078763,-0.076448,-15.0379,48.5737,48.0769,-14.8327,-46.5819,-46.6284,16.9630,16.6813,2014-01-01,
NIRCAM,NRCA4_FULL_MASKSWB_F200W,NRC_MASKSWB,FULLSCA,QUAD,2048,2048,497.8,542,2048,2048,497.80,1507.00,0.03073359,0.03083459,67.031604,-404.697235,-0.072565,-1,180.0,-1,-90.074478,-0.072565,-15.4468,48.1649,47.6725,-15.2373,-46.5809,-46.6316,16.9599,16.6823,2014-01-01,
NIRCAM,NRCA5_FULL_MASKLWB,NRC_MASKLWB,FULLSCA,QUAD,2048,2048,437,1667,2048,2048,1612.00,1667.00,0.06261865,0.06283870,47.204728,-405.442178,0.349095,-1,0.0,-1,-89.605333,0.349095,-102.8997,27.8475,27.3021,-100.2494,-104.6887,-106.0907,24.1053,24.6743,2014-01-01,
NIRCAM,NRCA5_FULL_MASKLWB_F250M,NRC_MASKLWB,FULLSCA,QUAD,2048,2048,331.7,1667,2048,2048,1717.30,1667.00,0.06268577,0.06287700,40.607705,-405.392613,0.406819,-1,0.0,-1,-89.533661,0.406819,-109.6719,21.1433,20.7300,-106.8513,-104.6437,-106.1258,24.0758,24.7678,2014-01-01,
NIRCAM,NRCA5_FULL_MASKLWB_F300M,NRC_MASKLWB,FULLSCA,QUAD,2048,2048,356.3,1667,2048,2048,1692.70,1667.00,0.06266939,0.06286782,42.149524,-405.404937,0.393364,-1,0.0,-1,-89.550454,0.393364,-108.0876,22.7102,22.2661,-105.3074,-104.6537,-106.1179,24.0822,24.7456,2014-01-01,
NIRCAM,NRCA5_FULL_MASKLWB_F277W,NRC_MASKLWB,FULLSCA,QUAD,2048,2048,356.4,1667,2048,2048,1692.60,1667.00,0.06266932,0.06286778,42.155790,-405.404986,0.393310,-1,0.0,-1,-89.550522,0.393310,-108.0812,22.7165,22.2723,-105.3011,-104.6538,-106.1179,24.0822,24.7455,2014-01-01,
NIRCAM,NRCA5_FULL_MASKLWB_F335M,NRC_MASKLWB,FULLSCA,QUAD,2048,2048,364.3,1667,2048,2048,1684.70,1667.00,0.06266416,0.06286486,42.650842,-405.408846,0.388985,-1,0.0,-1,-89.555908,0.388985,-107.5727,23.2196,22.7655,-104.8055,-104.6571,-106.1153,24.0844,24.7385,2014-01-01,
NIRCAM,NRCA5_FULL_MASKLWB_F360M,NRC_MASKLWB,FULLSCA,QUAD,2048,2048,387.8,1667,2048,2048,1661.20,1667.00,0.06264904,0.06285627,44.123229,-405.420053,0.376108,-1,0.0,-1,-89.571912,0.376108,-106.0610,24.7159,24.2323,-103.3319,-104.6670,-106.1076,24.0909,24.7175,2014-01-01,
NIRCAM,NRCA5_FULL_MASKLWB_F356W,NRC_MASKLWB,FULLSCA,QUAD,2048,2048,396.7,1667,2048,2048,1652.30,1667.00,0.06264342,0.06285305,44.680765,-405.424189,0.371226,-1,0.0,-1,-89.577966,0.371226,-105.4887,25.2825,24.7878,-102.7740,-104.6709,-106.1046,24.0934,24.7096,2014-01-01,
NIRCAM,NRCA5_FULL_MASKLWB_F410M,NRC_MASKLWB,FULLSCA,QUAD,2048,2048,411.4,1667,2048,2048,1637.60,1667.00,0.06263426,0.06284777,45.601532,-405.430891,0.363159,-1,0.0,-1,-89.587958,0.363159,-104.5440,26.2183,25.7050,-101.8528,-104.6773,-106.0996,24.0977,24.6967,2014-01-01,
NIRCAM,NRCA5_FULL_MASKLWB_F430M,NRC_MASKLWB,FULLSCA,QUAD,2048,2048,421,1667,2048,2048,1628.00,1667.00,0.06262835,0.06284435,46.202777,-405.435181,0.357887,-1,0.0,-1,-89.594477,0.357887,-103.9272,26.8293,26.3040,-101.2514,-104.6816,-106.0963,24.1005,24.6883,2014-01-01,
NIRCAM,NRCA5_FULL_MASKLWB_F460M,NRC_MASKLWB,FULLSCA,QUAD,2048,2048,438.5,1667,2048,2048,1610.50,1667.00,0.06261775,0.06283818,47.298653,-405.442824,0.348270,-1,0.0,-1,-89.606351,0.348270,-102.8034,27.9430,27.3957,-100.1555,-104.6894,-106.0902,24.1058,24.6730,2014-01-01,
NIRCAM,NRCA5_FULL_MASKLWB_F480M,NRC_MASKLWB,FULLSCA,QUAD,2048,2048,446.5,1667,2048,2048,1602.50,1667.00,0.06261298,0.06283537,47.799564,-405.446242,0.343871,-1,0.0,-1,-89.611774,0.343871,-102.2898,28.4520,27.8947,-99.6546,-104.6930,-106.0874,24.1082,24.6661,2014-01-01,
NIRCAM,NRCA5_FULL_MASKLWB_F444W,NRC_MASKLWB,FULLSCA,QUAD,2048,2048,446.3,1667,2048,2048,1602.70,1667.00,0.06261310,0.06283544,47.787042,-405.446157,0.343981,-1,0.0,-1,-89.611638,0.343981,-102.3026,28.4393,27.8822,-99.6672,-104.6930,-106.0875,24.1082,24.6663,2014-01-01,
*END*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Updated ,"September 27, 2017",1:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
